Simülasyon süresi: 100 sn
Müşteri gelme aralığı: 4 sn
Tek seferde gelen toplam müşteri sayısı: 7
Tek seferde gelen önemli müşteri sayısı: 7

Yapılan toplam hesaplama sayısı: 4312
1) Masa sayısı: 1 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 10 | Kazanç: 7
218) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 45 | Kazanç: 37
219) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 30 | Kazanç: 21
220) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 30 | Kazanç: 20
221) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 30 | Kazanç: 19
222) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 30 | Kazanç: 18
223) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 30 | Kazanç: 17
224) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 30 | Kazanç: 16
225) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 45 | Kazanç: 36
226) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 30 | Kazanç: 20
227) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 30 | Kazanç: 19
228) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 30 | Kazanç: 18
229) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 30 | Kazanç: 17
230) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 30 | Kazanç: 16
231) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 30 | Kazanç: 15
232) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 45 | Kazanç: 35
233) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 30 | Kazanç: 19
234) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 30 | Kazanç: 18
235) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 30 | Kazanç: 17
236) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 30 | Kazanç: 16
237) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 30 | Kazanç: 15
238) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 30 | Kazanç: 14
239) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 45 | Kazanç: 34
240) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 30 | Kazanç: 18
241) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 30 | Kazanç: 17
242) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 30 | Kazanç: 16
243) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 30 | Kazanç: 15
244) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 30 | Kazanç: 14
245) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 30 | Kazanç: 13
246) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 45 | Kazanç: 33
247) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 30 | Kazanç: 17
248) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 30 | Kazanç: 16
249) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 30 | Kazanç: 15
250) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 30 | Kazanç: 14
251) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 30 | Kazanç: 13
252) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 30 | Kazanç: 12
253) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 45 | Kazanç: 32
254) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 30 | Kazanç: 16
255) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 30 | Kazanç: 15
256) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 30 | Kazanç: 14
257) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 30 | Kazanç: 13
258) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 30 | Kazanç: 12
259) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 30 | Kazanç: 11
260) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 45 | Kazanç: 31
261) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 30 | Kazanç: 15
262) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 30 | Kazanç: 14
263) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 30 | Kazanç: 13
264) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 30 | Kazanç: 12
265) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 30 | Kazanç: 11
266) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 30 | Kazanç: 10
267) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 45 | Kazanç: 30
268) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 30 | Kazanç: 14
269) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 30 | Kazanç: 13
270) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 30 | Kazanç: 12
271) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 30 | Kazanç: 11
272) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 30 | Kazanç: 10
273) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 30 | Kazanç: 9
274) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 45 | Kazanç: 29
275) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 30 | Kazanç: 13
276) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 30 | Kazanç: 12
277) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 30 | Kazanç: 11
278) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 30 | Kazanç: 10
279) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 30 | Kazanç: 9
280) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 30 | Kazanç: 8
281) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 45 | Kazanç: 28
282) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 30 | Kazanç: 12
283) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 30 | Kazanç: 11
284) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 30 | Kazanç: 10
285) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 30 | Kazanç: 9
286) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 30 | Kazanç: 8
287) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 30 | Kazanç: 7
288) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 45 | Kazanç: 27
289) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 30 | Kazanç: 11
290) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 30 | Kazanç: 10
291) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 30 | Kazanç: 9
292) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 30 | Kazanç: 8
293) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 30 | Kazanç: 7
294) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 30 | Kazanç: 6
295) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 31 | Kazanç: 25
296) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 31 | Kazanç: 24
297) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 31 | Kazanç: 23
298) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 31 | Kazanç: 22
299) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 31 | Kazanç: 21
300) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 31 | Kazanç: 20
301) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 31 | Kazanç: 19
302) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 39
303) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 58 | Kazanç: 50
304) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 58 | Kazanç: 49
305) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 58 | Kazanç: 48
306) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 58 | Kazanç: 47
307) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 58 | Kazanç: 46
308) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 58 | Kazanç: 45
309) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 38
310) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 83 | Kazanç: 74
311) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 84 | Kazanç: 74
312) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 84 | Kazanç: 73
313) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 84 | Kazanç: 72
314) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 84 | Kazanç: 71
315) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 84 | Kazanç: 70
316) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 37
317) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 40 | Kazanç: 30
318) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 40 | Kazanç: 29
319) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 40 | Kazanç: 28
320) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 40 | Kazanç: 27
321) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 40 | Kazanç: 26
322) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 40 | Kazanç: 25
323) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 36
324) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 40 | Kazanç: 29
325) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 40 | Kazanç: 28
326) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 40 | Kazanç: 27
327) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 40 | Kazanç: 26
328) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 40 | Kazanç: 25
329) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 40 | Kazanç: 24
330) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 35
331) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 40 | Kazanç: 28
332) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 40 | Kazanç: 27
333) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 40 | Kazanç: 26
334) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 40 | Kazanç: 25
335) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 40 | Kazanç: 24
336) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 40 | Kazanç: 23
337) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 34
338) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 40 | Kazanç: 27
339) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 40 | Kazanç: 26
340) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 40 | Kazanç: 25
341) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 40 | Kazanç: 24
342) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 40 | Kazanç: 23
343) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 40 | Kazanç: 22
344) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 33
345) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 40 | Kazanç: 26
346) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 40 | Kazanç: 25
347) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 40 | Kazanç: 24
348) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 40 | Kazanç: 23
349) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 40 | Kazanç: 22
350) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 40 | Kazanç: 21
351) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 32
352) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 40 | Kazanç: 25
353) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 40 | Kazanç: 24
354) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 40 | Kazanç: 23
355) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 40 | Kazanç: 22
356) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 40 | Kazanç: 21
357) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 40 | Kazanç: 20
358) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 31
359) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 40 | Kazanç: 24
360) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 40 | Kazanç: 23
361) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 40 | Kazanç: 22
362) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 40 | Kazanç: 21
363) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 40 | Kazanç: 20
364) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 40 | Kazanç: 19
365) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 30
366) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 40 | Kazanç: 23
367) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 40 | Kazanç: 22
368) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 40 | Kazanç: 21
369) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 40 | Kazanç: 20
370) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 40 | Kazanç: 19
371) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 40 | Kazanç: 18
372) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 29
373) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 40 | Kazanç: 22
374) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 40 | Kazanç: 21
375) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 40 | Kazanç: 20
376) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 40 | Kazanç: 19
377) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 40 | Kazanç: 18
378) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 40 | Kazanç: 17
379) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 28
380) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 40 | Kazanç: 21
381) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 40 | Kazanç: 20
382) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 40 | Kazanç: 19
383) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 40 | Kazanç: 18
384) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 40 | Kazanç: 17
385) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 40 | Kazanç: 16
386) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 27
387) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 40 | Kazanç: 20
388) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 40 | Kazanç: 19
389) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 40 | Kazanç: 18
390) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 40 | Kazanç: 17
391) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 40 | Kazanç: 16
392) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 40 | Kazanç: 15
393) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 31 | Kazanç: 24
394) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 31 | Kazanç: 23
395) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 31 | Kazanç: 22
396) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 31 | Kazanç: 21
397) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 31 | Kazanç: 20
398) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 31 | Kazanç: 19
399) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 31 | Kazanç: 18
400) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 38
401) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 59 | Kazanç: 50
402) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 59 | Kazanç: 49
403) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 59 | Kazanç: 48
404) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 59 | Kazanç: 47
405) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 59 | Kazanç: 46
406) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 59 | Kazanç: 45
407) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 37
408) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 86 | Kazanç: 76
409) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 86 | Kazanç: 75
410) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 86 | Kazanç: 74
411) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 86 | Kazanç: 73
412) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 86 | Kazanç: 72
413) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 86 | Kazanç: 71
414) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 36
415) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 87 | Kazanç: 76
416) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 111 | Kazanç: 99
417) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 111 | Kazanç: 98
418) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 111 | Kazanç: 97
419) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 111 | Kazanç: 96
420) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 111 | Kazanç: 95
421) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 35
422) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 87 | Kazanç: 75
423) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 50 | Kazanç: 37
424) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 50 | Kazanç: 36
425) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 50 | Kazanç: 35
426) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 50 | Kazanç: 34
427) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 50 | Kazanç: 33
428) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 34
429) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 87 | Kazanç: 74
430) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 50 | Kazanç: 36
431) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 50 | Kazanç: 35
432) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 50 | Kazanç: 34
433) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 50 | Kazanç: 33
434) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 50 | Kazanç: 32
