Simülasyon süresi: 50 sn
Müşteri gelme aralığı: 4 sn
Tek seferde gelen toplam müşteri sayısı: 5
Tek seferde gelen önemli müşteri sayısı: 5

Yapılan toplam hesaplama sayısı: 4109
1) Masa sayısı: 1 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 5 | Kazanç: 2
218) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 19 | Kazanç: 11
219) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 15 | Kazanç: 6
220) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 15 | Kazanç: 5
221) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 15 | Kazanç: 4
222) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 15 | Kazanç: 3
223) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 15 | Kazanç: 2
224) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 15 | Kazanç: 1
225) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 19 | Kazanç: 10
226) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 15 | Kazanç: 5
227) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 15 | Kazanç: 4
228) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 15 | Kazanç: 3
229) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 15 | Kazanç: 2
230) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 15 | Kazanç: 1
231) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 15 | Kazanç: 0
232) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 19 | Kazanç: 9
233) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 15 | Kazanç: 4
234) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 15 | Kazanç: 3
235) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 15 | Kazanç: 2
236) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 15 | Kazanç: 1
237) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 15 | Kazanç: 0
238) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 15 | Kazanç: -1
239) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 19 | Kazanç: 8
240) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 15 | Kazanç: 3
241) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 15 | Kazanç: 2
242) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 15 | Kazanç: 1
243) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 15 | Kazanç: 0
244) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 15 | Kazanç: -1
245) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 15 | Kazanç: -2
246) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 19 | Kazanç: 7
247) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 15 | Kazanç: 2
248) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 15 | Kazanç: 1
249) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 15 | Kazanç: 0
250) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 15 | Kazanç: -1
251) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 15 | Kazanç: -2
252) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 15 | Kazanç: -3
253) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 19 | Kazanç: 6
254) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 15 | Kazanç: 1
255) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 15 | Kazanç: 0
256) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 15 | Kazanç: -1
257) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 15 | Kazanç: -2
258) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 15 | Kazanç: -3
259) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 15 | Kazanç: -4
260) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 19 | Kazanç: 5
261) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 15 | Kazanç: 0
262) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 15 | Kazanç: -1
263) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 15 | Kazanç: -2
264) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 15 | Kazanç: -3
265) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 15 | Kazanç: -4
266) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 15 | Kazanç: -5
267) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 19 | Kazanç: 4
268) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 15 | Kazanç: -1
269) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 15 | Kazanç: -2
270) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 15 | Kazanç: -3
271) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 15 | Kazanç: -4
272) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 15 | Kazanç: -5
273) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 15 | Kazanç: -6
274) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 19 | Kazanç: 3
275) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 15 | Kazanç: -2
276) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 15 | Kazanç: -3
277) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 15 | Kazanç: -4
278) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 15 | Kazanç: -5
279) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 15 | Kazanç: -6
280) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 15 | Kazanç: -7
281) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 19 | Kazanç: 2
282) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 15 | Kazanç: -3
283) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 15 | Kazanç: -4
284) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 15 | Kazanç: -5
285) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 15 | Kazanç: -6
286) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 15 | Kazanç: -7
287) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 15 | Kazanç: -8
288) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 19 | Kazanç: 1
289) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 15 | Kazanç: -4
290) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 15 | Kazanç: -5
291) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 15 | Kazanç: -6
292) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 15 | Kazanç: -7
293) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 15 | Kazanç: -8
294) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 15 | Kazanç: -9
295) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 14 | Kazanç: 8
296) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 14 | Kazanç: 7
297) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 14 | Kazanç: 6
298) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 14 | Kazanç: 5
299) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 14 | Kazanç: 4
300) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 14 | Kazanç: 3
301) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 14 | Kazanç: 2
302) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 13
303) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 26 | Kazanç: 18
304) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 26 | Kazanç: 17
305) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 26 | Kazanç: 16
306) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 26 | Kazanç: 15
307) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 26 | Kazanç: 14
308) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 26 | Kazanç: 13
309) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 12
310) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 33 | Kazanç: 24
311) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 33 | Kazanç: 23
312) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 33 | Kazanç: 22
313) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 33 | Kazanç: 21
314) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 33 | Kazanç: 20
315) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 33 | Kazanç: 19
316) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 11
317) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 20 | Kazanç: 10
318) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 20 | Kazanç: 9
319) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 20 | Kazanç: 8
320) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 20 | Kazanç: 7
321) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 20 | Kazanç: 6
322) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 20 | Kazanç: 5
323) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 10
324) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 20 | Kazanç: 9
325) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 20 | Kazanç: 8
326) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 20 | Kazanç: 7
327) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 20 | Kazanç: 6
328) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 20 | Kazanç: 5
329) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 20 | Kazanç: 4
330) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 9
331) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 20 | Kazanç: 8
332) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 20 | Kazanç: 7
333) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 20 | Kazanç: 6
334) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 20 | Kazanç: 5
335) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 20 | Kazanç: 4
336) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 20 | Kazanç: 3
337) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 8
338) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 20 | Kazanç: 7
339) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 20 | Kazanç: 6
340) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 20 | Kazanç: 5
341) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 20 | Kazanç: 4
342) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 20 | Kazanç: 3
343) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 20 | Kazanç: 2
344) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 7
345) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 20 | Kazanç: 6
346) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 20 | Kazanç: 5
347) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 20 | Kazanç: 4
348) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 20 | Kazanç: 3
349) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 20 | Kazanç: 2
350) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 20 | Kazanç: 1
351) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 6
352) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 20 | Kazanç: 5
353) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 20 | Kazanç: 4
354) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 20 | Kazanç: 3
355) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 20 | Kazanç: 2
356) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 20 | Kazanç: 1
357) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 20 | Kazanç: 0
358) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 5
359) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 20 | Kazanç: 4
360) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 20 | Kazanç: 3
361) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 20 | Kazanç: 2
362) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 20 | Kazanç: 1
363) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 20 | Kazanç: 0
364) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 20 | Kazanç: -1
365) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 4
366) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 20 | Kazanç: 3
367) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 20 | Kazanç: 2
368) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 20 | Kazanç: 1
369) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 20 | Kazanç: 0
370) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 20 | Kazanç: -1
371) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 20 | Kazanç: -2
372) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 3
373) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 20 | Kazanç: 2
374) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 20 | Kazanç: 1
375) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 20 | Kazanç: 0
376) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 20 | Kazanç: -1
377) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 20 | Kazanç: -2
378) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 20 | Kazanç: -3
379) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 2
380) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 20 | Kazanç: 1
381) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 20 | Kazanç: 0
382) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 20 | Kazanç: -1
383) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 20 | Kazanç: -2
384) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 20 | Kazanç: -3
385) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 20 | Kazanç: -4
386) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 1
387) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 20 | Kazanç: 0
388) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 20 | Kazanç: -1
389) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 20 | Kazanç: -2
390) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 20 | Kazanç: -3
391) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 20 | Kazanç: -4
392) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 20 | Kazanç: -5
393) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 14 | Kazanç: 7
394) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 14 | Kazanç: 6
395) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 14 | Kazanç: 5
396) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 14 | Kazanç: 4
397) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 14 | Kazanç: 3
398) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 14 | Kazanç: 2
399) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 14 | Kazanç: 1
400) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 21 | Kazanç: 13
401) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 27 | Kazanç: 18
402) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 27 | Kazanç: 17
403) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 27 | Kazanç: 16
404) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 27 | Kazanç: 15
405) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 27 | Kazanç: 14
406) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 27 | Kazanç: 13
407) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 21 | Kazanç: 12
408) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 36 | Kazanç: 26
409) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 36 | Kazanç: 25
410) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 36 | Kazanç: 24
411) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 36 | Kazanç: 23
412) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 36 | Kazanç: 22
413) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 36 | Kazanç: 21
414) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 21 | Kazanç: 11
415) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 37 | Kazanç: 26
416) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 43 | Kazanç: 31
417) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 43 | Kazanç: 30
418) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 43 | Kazanç: 29
419) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 43 | Kazanç: 28
420) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 43 | Kazanç: 27
421) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 21 | Kazanç: 10
422) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 37 | Kazanç: 25
423) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 25 | Kazanç: 12
424) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 25 | Kazanç: 11
425) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 25 | Kazanç: 10
426) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 25 | Kazanç: 9
427) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 25 | Kazanç: 8
428) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 21 | Kazanç: 9
429) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 37 | Kazanç: 24
430) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 25 | Kazanç: 11
431) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 25 | Kazanç: 10
432) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 25 | Kazanç: 9
433) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 25 | Kazanç: 8
434) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 25 | Kazanç: 7
435) Masa sayısı: 5 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 21 | Kazanç: 8
