Simülasyon süresi: 200 sn
Müşteri gelme aralığı: 5 sn
Tek seferde gelen toplam müşteri sayısı: 9
Tek seferde gelen önemli müşteri sayısı: 9

Yapılan toplam hesaplama sayısı: 4312
1) Masa sayısı: 1 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 17
218) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 95 | Kazanç: 87
219) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 60 | Kazanç: 51
220) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 60 | Kazanç: 50
221) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 60 | Kazanç: 49
222) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 60 | Kazanç: 48
223) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 60 | Kazanç: 47
224) Masa sayısı: 3 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 60 | Kazanç: 46
225) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 95 | Kazanç: 86
226) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 60 | Kazanç: 50
227) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 60 | Kazanç: 49
228) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 60 | Kazanç: 48
229) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 60 | Kazanç: 47
230) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 60 | Kazanç: 46
231) Masa sayısı: 3 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 60 | Kazanç: 45
232) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 95 | Kazanç: 85
233) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 60 | Kazanç: 49
234) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 60 | Kazanç: 48
235) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 60 | Kazanç: 47
236) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 60 | Kazanç: 46
237) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 60 | Kazanç: 45
238) Masa sayısı: 3 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 60 | Kazanç: 44
239) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 95 | Kazanç: 84
240) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 60 | Kazanç: 48
241) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 60 | Kazanç: 47
242) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 60 | Kazanç: 46
243) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 60 | Kazanç: 45
244) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 60 | Kazanç: 44
245) Masa sayısı: 3 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 60 | Kazanç: 43
246) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 95 | Kazanç: 83
247) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 60 | Kazanç: 47
248) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 60 | Kazanç: 46
249) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 60 | Kazanç: 45
250) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 60 | Kazanç: 44
251) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 60 | Kazanç: 43
252) Masa sayısı: 3 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 60 | Kazanç: 42
253) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 95 | Kazanç: 82
254) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 60 | Kazanç: 46
255) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 60 | Kazanç: 45
256) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 60 | Kazanç: 44
257) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 60 | Kazanç: 43
258) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 60 | Kazanç: 42
259) Masa sayısı: 3 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 60 | Kazanç: 41
260) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 95 | Kazanç: 81
261) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 60 | Kazanç: 45
262) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 60 | Kazanç: 44
263) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 60 | Kazanç: 43
264) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 60 | Kazanç: 42
265) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 60 | Kazanç: 41
266) Masa sayısı: 3 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 60 | Kazanç: 40
267) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 95 | Kazanç: 80
268) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 60 | Kazanç: 44
269) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 60 | Kazanç: 43
270) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 60 | Kazanç: 42
271) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 60 | Kazanç: 41
272) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 60 | Kazanç: 40
273) Masa sayısı: 3 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 60 | Kazanç: 39
274) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 95 | Kazanç: 79
275) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 60 | Kazanç: 43
276) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 60 | Kazanç: 42
277) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 60 | Kazanç: 41
278) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 60 | Kazanç: 40
279) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 60 | Kazanç: 39
280) Masa sayısı: 3 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 60 | Kazanç: 38
281) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 95 | Kazanç: 78
282) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 60 | Kazanç: 42
283) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 60 | Kazanç: 41
284) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 60 | Kazanç: 40
285) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 60 | Kazanç: 39
286) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 60 | Kazanç: 38
287) Masa sayısı: 3 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 60 | Kazanç: 37
288) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 95 | Kazanç: 77
289) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 60 | Kazanç: 41
290) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 60 | Kazanç: 40
291) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 60 | Kazanç: 39
292) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 60 | Kazanç: 38
293) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 60 | Kazanç: 37
294) Masa sayısı: 3 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 60 | Kazanç: 36
295) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 64 | Kazanç: 58
296) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 64 | Kazanç: 57
297) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 64 | Kazanç: 56
298) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 64 | Kazanç: 55
299) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 64 | Kazanç: 54
300) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 64 | Kazanç: 53
301) Masa sayısı: 4 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 64 | Kazanç: 52
302) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 89
303) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 126 | Kazanç: 118
304) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 126 | Kazanç: 117
305) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 126 | Kazanç: 116
306) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 126 | Kazanç: 115
307) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 126 | Kazanç: 114
308) Masa sayısı: 4 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 126 | Kazanç: 113
309) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 88
310) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 183 | Kazanç: 174
311) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 183 | Kazanç: 173
312) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 183 | Kazanç: 172
313) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 183 | Kazanç: 171
314) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 183 | Kazanç: 170
315) Masa sayısı: 4 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 183 | Kazanç: 169
316) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 87
317) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 80 | Kazanç: 70
318) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 80 | Kazanç: 69
319) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 80 | Kazanç: 68
320) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 80 | Kazanç: 67
321) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 80 | Kazanç: 66
322) Masa sayısı: 4 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 80 | Kazanç: 65
323) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 86
324) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 80 | Kazanç: 69
325) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 80 | Kazanç: 68
326) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 80 | Kazanç: 67
327) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 80 | Kazanç: 66
328) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 80 | Kazanç: 65
329) Masa sayısı: 4 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 80 | Kazanç: 64
330) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 85
331) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 80 | Kazanç: 68
332) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 80 | Kazanç: 67
333) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 80 | Kazanç: 66
334) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 80 | Kazanç: 65
335) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 80 | Kazanç: 64
336) Masa sayısı: 4 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 80 | Kazanç: 63
337) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 84
338) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 80 | Kazanç: 67
339) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 80 | Kazanç: 66
340) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 80 | Kazanç: 65
341) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 80 | Kazanç: 64
342) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 80 | Kazanç: 63
343) Masa sayısı: 4 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 80 | Kazanç: 62
344) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 83
345) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 80 | Kazanç: 66
346) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 80 | Kazanç: 65
347) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 80 | Kazanç: 64
348) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 80 | Kazanç: 63
349) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 80 | Kazanç: 62
350) Masa sayısı: 4 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 80 | Kazanç: 61
351) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 82
352) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 80 | Kazanç: 65
353) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 80 | Kazanç: 64
354) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 80 | Kazanç: 63
355) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 80 | Kazanç: 62
356) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 80 | Kazanç: 61
357) Masa sayısı: 4 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 80 | Kazanç: 60
358) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 81
359) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 80 | Kazanç: 64
360) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 80 | Kazanç: 63
361) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 80 | Kazanç: 62
362) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 80 | Kazanç: 61
363) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 80 | Kazanç: 60
364) Masa sayısı: 4 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 80 | Kazanç: 59
365) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 80
366) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 80 | Kazanç: 63
367) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 80 | Kazanç: 62
368) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 80 | Kazanç: 61
369) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 80 | Kazanç: 60
370) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 80 | Kazanç: 59
371) Masa sayısı: 4 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 80 | Kazanç: 58
372) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 79
373) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 80 | Kazanç: 62
374) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 80 | Kazanç: 61
375) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 80 | Kazanç: 60
376) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 80 | Kazanç: 59
377) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 80 | Kazanç: 58
378) Masa sayısı: 4 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 80 | Kazanç: 57
379) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 78
380) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 80 | Kazanç: 61
381) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 80 | Kazanç: 60
382) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 80 | Kazanç: 59
383) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 80 | Kazanç: 58
384) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 80 | Kazanç: 57
385) Masa sayısı: 4 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 80 | Kazanç: 56
386) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 77
387) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 80 | Kazanç: 60
388) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 80 | Kazanç: 59
389) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 80 | Kazanç: 58
390) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 80 | Kazanç: 57
391) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 80 | Kazanç: 56
392) Masa sayısı: 4 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 80 | Kazanç: 55
393) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 64 | Kazanç: 57
394) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 64 | Kazanç: 56
395) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 64 | Kazanç: 55
396) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 64 | Kazanç: 54
397) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 64 | Kazanç: 53
398) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 64 | Kazanç: 52
399) Masa sayısı: 5 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 64 | Kazanç: 51
400) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 88
401) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 127 | Kazanç: 118
402) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 127 | Kazanç: 117
403) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 127 | Kazanç: 116
404) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 127 | Kazanç: 115
405) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 127 | Kazanç: 114
406) Masa sayısı: 5 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 127 | Kazanç: 113
407) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 87
408) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 186 | Kazanç: 176
409) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 186 | Kazanç: 175
410) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 186 | Kazanç: 174
411) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 186 | Kazanç: 173
412) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 186 | Kazanç: 172
413) Masa sayısı: 5 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 186 | Kazanç: 171
414) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 86
415) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 187 | Kazanç: 176
416) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 243 | Kazanç: 231
417) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 243 | Kazanç: 230
418) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 243 | Kazanç: 229
419) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 243 | Kazanç: 228
420) Masa sayısı: 5 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 243 | Kazanç: 227
421) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 85
422) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 187 | Kazanç: 175
423) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 100 | Kazanç: 87
424) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 100 | Kazanç: 86
425) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 100 | Kazanç: 85
426) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 100 | Kazanç: 84
427) Masa sayısı: 5 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 100 | Kazanç: 83
428) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 84
429) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 187 | Kazanç: 174
430) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 100 | Kazanç: 86
431) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 100 | Kazanç: 85
432) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 100 | Kazanç: 84
433) Masa sayısı: 5 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 100 | Kazanç: 83
